,Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],Surface area (sq. km) [AG.SRF.TOTL.K2],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Forest area (sq. km) [AG.LND.FRST.K2],"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal) [ER.GDP.FWTL.M3.KD]",Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Net barter terms of trade index (2015 = 100) [TT.PRI.MRCH.XD.WD],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Net migration [SM.POP.NETM],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Net ODA received per capita (current US$) [DT.ODA.ODAT.PC.ZS],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]"
26,2022,YR2022,Brazil,BRA,210306415.0,0.360180890872169,8510420.0,,1774306739965.406,8440.0,4059062517998.094,19300.0,3.6,74.872,1.629,42.881,,,14.6,,81.0,,106.031188964844,,0.7,4941960.0,27.958568722869146,1432.727411329193,2787.7608964044202,1951923832083.8743,3.0166943540811246,8.57028196142548,5.767474908422181,22.819456852144608,19.630765003483795,19.185300972948337,18.088220444279145,26.936513458742773,40.69922642175434,1.05240083845945,101.245,9.111346279875281,32.090442757250194,114.5,579257850288.2,6.634569160457161,-253639.0,2238383172.35,75501038733.31,2.7503401861056544,9281.332821368642,-42146446474.310005,9.280106089568728
27,2022,YR2022,British Virgin Islands,VGB,38319.0,1.33986872052852,150.0,,,,,,,77.177,1.025,14.539,,,13.1,,,,72.2840270996094,,,36.2,,,,,,,,,,,,,,,92.8913,,,56.8,,,550.0,,38118551090.0,,,,
28,2022,YR2022,Brunei Darussalam,BRN,455370.0,0.804554269312164,5770.0,,14101780017.723724,30970.0,36424678716.11884,79990.0,,72.917,1.764,8.589,,,9.5,,97.0,105.507105943152,89.8513650597627,,,3800.0,141.3091097361458,9537.0515607056,11197.487757208424,16681536466.7183,-1.6283315451510845,24.23672683877649,1.096160288762411,67.92558541923437,86.38935688368467,60.58460899591258,25.851042942690068,,,2.61193002463948,116.108,1.0442596038317467,140.35877358607695,135.4,,,0.0,,-290169984.940837,,36632.92809521554,290169984.940837,3.682250306042156
29,2022,YR2022,Bulgaria,BGR,6465097.0,-0.650676134087796,111000.0,20.6,84717135626.73209,13100.0,219012306948.22467,33880.0,6.2,74.16097560975611,1.78,39.409,,,6.2,,91.0,95.7139129638672,96.6720733642578,,0.1,39190.0,11.399265418479299,2968.6566342655187,5536.49852430675,90506153293.67328,4.083864091512297,15.918454216647177,3.7113641358378873,25.303721234985765,69.97947489276143,68.86540234847703,22.68758545557052,36.54038007714172,17.351958323808034,1.58707500372134,116.679,10.38267754185687,119.20073505934927,97.0,47206483345.4,10.91166076350559,26498.0,188040000.0,5060860000.0,,13999.194953095564,-3798280000.0,15.32525892643664
30,2022,YR2022,Burkina Faso,BFA,22509038.0,2.30907147387783,274200.0,,18839306766.57421,840.0,55682079432.06977,2470.0,,60.7,4.275,88.56,33.9627403568433,,79.9,,88.0,58.291190218396,33.6212866168282,,0.6,61164.0,20.371128468154463,312.92908580422716,131.19174617769093,18622421394.613308,1.626732582119189,4.642584352849582,20.6297606481805,26.043948895976527,31.21807341915884,36.3022167140067,18.058505375894722,19.872630178293935,,2.9816156694253597,119.463,1.528998976495303,53.81684684086758,97.3,9905922029.1,6.17418133675348,-24960.0,185158859.491843,669738240.850164,61.85804076719671,827.3308434866611,-646208346.2792901,14.2902354303358
31,2022,YR2022,Burundi,BDI,13321097.0,2.70585008916716,27830.0,,3820898763.2126746,290.0,14767842158.625753,1110.0,,62.882,4.98,54.08,,,50.8,27.6,89.0,,,,0.9,2796.4,12.535791939415283,,,4036192552.8887916,2.3177012222333104,15.04938612787501,34.683720938661054,16.93380235954596,,,,,,2.59858091417074,56.26,1.1179240916667086,36.34613514536208,101.7,946930431.9,0.8236039085341436,1995.0,16594852.7810297,25249488.9899432,43.13430436257659,302.99250526355235,-23299307.7250331,18.80087866649446
32,2022,YR2022,Cabo Verde,CPV,519741.0,0.596688345869947,4030.0,,2366105896.083338,4550.0,4866160467.877328,9360.0,,75.907,1.533,38.673,,,12.1,,95.0,99.0985576923077,96.4315940376876,,0.9,463.2,11.604527416758431,,,2247003344.3424206,15.843675684641951,6.343190404386689,4.9540486885113575,11.07892384111441,38.684254217013404,58.30988263432231,21.879431302759617,,,0.45608100509082805,113.247,3.4765400015460224,85.58064699110453,90.0,2402574451.3,4.7338497538733915,-1253.0,30236846.2177801,122015528.984869,161.45941172784097,4323.313620327087,-103425255.748134,7.930929254300872
33,2022,YR2022,Cambodia,KHM,17201724.0,1.33088813106016,181040.0,,38995460841.2322,2270.0,114401886453.73355,6650.0,,70.528,2.616,47.089,61.9,98.7,23.8,,83.0,87.2572415781805,55.1346812645406,,0.6,77569.9,15.841293940856872,501.6441361520874,813.2324411204365,39994532959.60738,5.129901107739769,3.4889001658198424,16.544085988484795,40.86496262221583,72.2070606780988,73.6665720833071,34.59452643187354,14.953850975496586,,1.54188348947322,113.392,6.562225982364634,130.71036497112576,80.9,22473750966.3,7.095776335910816,-31350.0,302336225.903682,3578831295.87392,90.04638156789923,2325.0305004084116,-3428345015.46067,5.34370264895437
34,2022,YR2022,Cameroon,CMR,27632771.0,2.62905090961273,475440.0,,45747510263.47271,1660.0,139812326053.8085,5060.0,,62.443,4.397,108.328,,,69.5,,68.0,70.4368165739108,45.6066724321371,,2.8,202284.8,37.03313818921024,384.1048631536881,283.6849044201901,44347206072.55133,3.736784005641198,6.831054732486734,16.54616441327453,27.130359337719618,19.321813317909044,21.964789241558815,19.10743980912443,,,0.939352946747924,89.8274,3.288647060039671,30.34689485958354,124.4,15122663059.8,4.188417352542576,-4798.0,32278962.9385108,925681548.563251,42.95707698981981,1604.8772695489472,-898335371.153816,6.247677133438612
35,2022,YR2022,Canada,CAN,38935934.0,1.80390457488184,15634410.0,,2096755180148.684,53850.0,2440621496937.9365,62680.0,,81.24536585365854,1.33,4.889,,,5.1,,92.0,,107.479377746582,,0.1,3468541.311,49.227839623145485,7578.020936012374,14907.077867966387,2190411080134.319,4.189036281008512,7.906762130773259,,,33.94319066693792,33.374430889461024,25.318666825678548,18.972303871705474,126.04352603214093,1.1671325948634501,91.2387,15.148976538046844,54.2542909309574,121.1,,,459988.0,10423273671.1828,50229920776.0187,,56256.80072640145,38444704429.7408,6.802801153416128
36,2022,YR2022,Cayman Islands,CYM,71591.0,2.09324575309515,264.0,,5301723272.74597,74060.0,4633414058.671572,64720.0,,79.984,1.541,11.515,,,,,,97.9565772669221,85.6012268066406,,,126.4,,,,6660161212.019968,5.775667080288244,3.888631688364711,0.46893990167682986,8.080551651343344,,,,,,,139.315,56.64670519086216,27.53687097979065,143.2,,,942.0,538825162.051836,-3144736442.9941,,93030.70514478032,2377417994.05847,
37,2022,YR2022,Central African Republic,CAF,5098039.0,-0.275432271573156,622980.0,,2665625203.8568187,520.0,6538856977.410453,1280.0,,18.818,6.023,163.019,,,387.4,18.4,32.0,,,,2.7,222430.0,28.050844916997935,,,2382618615.016939,0.45390187644778734,6.018778772724517,36.21711000241186,21.15730000073896,12.300499998649256,32.93307000297074,24.326660001217327,,,1.7108622431685199,38.8218,37.297404677395186,24.636758745202144,96.5,1045511289.2,0.792568189339515,-17430.0,,24047720.0,134.1335829923404,467.35982502623835,,5.583167351832467
38,2022,YR2022,Chad,TCD,18455316.0,3.45668911084691,1284000.0,44.8,17553236855.90239,950.0,47929337439.98964,2600.0,6.9,54.528,6.215,136.697,,,104.3,18.2,54.0,,,,1.0,40914.443999999996,18.098675372551565,198.544774520873,14.467376229158038,17828508289.604942,4.129698976763322,14.147701098325612,35.22798239859793,33.063605230064105,31.7353441144244,16.253034317518537,17.971522488906952,,,2.0442448086408,65.4378,,34.37752559238825,158.6,3269658175.5,2.3891098149162198,36670.0,,614018510.0,38.05512384277246,966.0364682785677,,5.788026878436164
39,2022,YR2022,Channel Islands,CHI,167215.0,0.283869921965387,,,,,,,,81.0,1.37,8.72,,,,,,,,,,,,,,11308272505.183027,5.341961403758688,7.358322322688508,0.6503830578313903,8.383067881067326,,,,,,,,,,,,,820.0,,,,67627.1417347907,,
40,2022,YR2022,Chile,CHL,19553036.0,0.495789591494285,757244.88,6.5,301825433784.2347,15440.0,573150951798.8623,29310.0,5.9,79.176,1.255,7.687,,,6.8,,94.0,100.269378662109,106.068328857422,,0.6,184565.266,7.896373151314515,2124.698482313698,4422.433426706727,301226575540.2417,2.1539935619245796,7.560157386627097,3.2346792584916213,31.033047400602147,35.606628272313685,39.59498947021666,25.798419006445496,26.08124265604839,94.69015457498871,1.54099069337002,135.114,6.9367268411669265,67.44690425657951,125.0,,,59374.0,673119195.0,18771990469.19,,15405.616577407298,-4717296726.415,11.64386671105596
41,2022,YR2022,China,CHN,1412175000.0,-0.0130995013525784,9562910.0,,18595279821527.77,13170.0,32253389995977.793,22840.0,7.3,78.202,1.034,5.463,,,6.6,,99.0,,,,,2237370.0,29.388677268590772,2676.4820097611064,6112.135535609963,18316765021690.156,3.1341888719577042,1.9342740784076256,7.147886928301708,37.8945266620066,20.297731691400543,17.142988184965446,42.35543334704992,14.655960563014139,62.616657889197946,1.63053389156959,124.195,27.765061256315583,34.12688317286282,89.5,2530502272052.6,2.4894329251480993,-293846.0,22156035784.91,190203789092.51,-0.19861427861028835,12970.605641432652,19846371666.52,1.973575557390506
42,2022,YR2022,Colombia,COL,51737944.0,1.06829295530618,1140619.05,36.6,339395556322.0409,6560.0,1033748777908.8776,19980.0,3.2,76.508,1.663,60.175,,,12.4,,88.0,97.1171035766602,101.573776245117,,0.6,587433.389,14.620761802393195,851.2327765680329,1528.0854608370212,345632492851.4475,7.328277294279786,14.925036680697772,8.831544736890406,26.123002231695235,20.388367993833096,27.894287118502813,19.787244600731842,25.4074707170723,19.793419720351242,2.79798282722927,156.195,8.401826371864393,38.888704846905156,154.1,184496121410.2,8.154247594914603,183180.0,449510119.173535,17182225497.9059,36.425053400786084,6680.445068544809,-13798720624.7493,10.17723135461662
43,2022,YR2022,Comoros,COM,834188.0,1.93837687010445,1861.0,,1330384400.5353608,1590.0,3054227435.906687,3660.0,,66.481,3.935,56.298,11.6,,41.1,9.1,71.0,,,,0.1,320.4,114.14813275844658,,,1222485532.3197627,2.6030103192784253,5.185553440721819,35.16432412462399,9.638798093590555,12.947027503563135,37.4417429779068,13.334794301082423,,,,100.549,0.3073308465241927,32.8838247465533,64.9,362101264.8,0.39409980707616965,-2002.0,4450271.1376829,4128667.47538991,166.61386813129775,1465.479642861996,-4128667.47538991,12.53203145709987
44,2022,YR2022,"Congo, Dem. Rep.",COD,102396968.0,3.2234019442495,2344860.0,,62171322678.77467,610.0,154695789146.61258,1510.0,,60.979,6.106,108.06,,,75.7,,56.0,,,,0.8,1239520.0,76.91946161086923,390.89991123301525,130.66793149578413,70422346142.20229,9.31116944064918,9.989076825206581,10.337007473816183,41.957389153237806,40.82032461105977,45.00184457693604,36.68584048482565,13.235247115031843,,0.567707215239695,48.6774,0.723158681595087,38.45228323594896,139.1,10683388144.1,1.3333617894902927,-14991.0,2048156987.53083,1409373841.76263,32.1270608622599,687.7385875546851,-1409373841.76263,
45,2022,YR2022,"Congo, Rep.",COG,6035104.0,2.39665300284304,342000.0,,13072467559.25236,2170.0,35764083586.62128,5930.0,,65.0,4.215,111.227,,,41.9,,65.0,,,,3.2,219160.0,221.19998890791007,627.5859661987449,458.9813199573694,15817030154.694141,1.4753561324713331,18.260898780846574,8.041910694336302,49.245552363231155,63.81214685629249,34.34918983590759,20.97920682552428,,,1.90798488893194,93.6259,4.327226541631775,79.04138689581802,126.7,7329997141.4,9.408376975628203,-995.0,,532256250.0,116.72854902011117,2620.8380426740187,,3.043443346984775
46,2022,YR2022,Costa Rica,CRI,5081765.0,0.429453043658398,51100.0,25.5,67119511464.07468,13210.0,122322718991.07855,24070.0,4.5,79.316,1.335,26.451,,,10.1,,90.0,93.1707916259766,131.907592773438,,0.6,30676.1,20.177918850951357,1009.2152295008389,2142.9562366618684,69243626028.59358,4.5514917795839835,6.280385136802806,4.140073620900854,20.64643811161675,42.40519611443936,39.822336420874954,17.697333649620706,28.891425836901437,3.223488034953989,,154.989,21.974896001181843,56.730131353575885,87.8,,,1006.0,561856358.839611,3673404328.97314,126.19799079942578,13625.900849132848,-3060056476.99041,8.274774902326541
47,2022,YR2022,Cote d'Ivoire,CIV,30395002.0,2.51622934953513,322460.0,,74090311633.56215,2440.0,197617106162.53824,6500.0,,61.562,4.349,93.194,31.9711571456027,,69.2,,62.0,64.6678851501234,54.0714108290486,,1.9,26109.389,58.25530285457637,471.77542480223894,323.7045353706507,70922824813.9102,6.399883627205313,3.00000062873427,16.584333209761567,23.044542347441613,24.267360326229465,28.599030715118857,27.48531153647929,12.045584645153124,,0.865226904910508,161.232,3.556570328724159,48.38780757822996,80.8,31623476790.3,3.359794996435963,26777.0,1428226344.25476,1599115748.83326,64.72947877150165,2333.3712830125887,-1431624506.85757,5.233528561008425
48,2022,YR2022,Croatia,HRV,3855641.0,-0.603521952188318,88070.0,,74682850970.71323,19370.0,161142639517.65588,41790.0,7.9,77.57560975609756,1.53,6.945,,,4.6,,90.0,100.281730651855,105.577796936035,,0.1,19441.1,94.36446367743325,2154.954832667471,4475.520412818517,71196498671.11455,7.294453436426679,8.009950194632907,3.393223879244057,20.06577074821954,59.51204469274206,65.89883328195147,26.227961526324883,38.25741504746647,27.157922595770412,1.80285265162096,114.677,12.063854042863776,98.44585240599272,89.8,,,11681.0,937682353.179114,3927390914.43453,,18465.54144203637,-4326432330.519481,10.7805806758686
49,2022,YR2022,Cuba,CUB,11059820.0,-0.562151275082133,109880.0,,,,,,,77.629,1.412,47.767,62.1,,7.9,,99.0,93.26632130919,103.627148989561,,0.6,32420.0,12.004516702461899,815.6158627988323,1102.097502490999,,1.7746522772431632,14.092658289999079,0.8006722551031208,23.783235638365927,40.4896279061686,53.371147682883866,18.294626539860655,,,,68.718,7.875589131826639,,93.2,,,-23149.0,,,12.531084364445896,,,
50,2022,YR2022,Curacao,CUW,153321.0,-0.408112025783182,444.0,,3140110215.419941,20480.0,4483765510.893095,29240.0,,76.729,1.3,13.022,,,,,,,,,,0.7,,5649.7310433597095,5028.66534916939,3075180834.7241673,6.905999999999992,4.998311636184823,0.2661743942477151,11.189058612384871,,,,,,,92.7325,,84.09261565367277,,,,518.0,132052564.765363,175616794.949721,,20057.140474717537,-157170896.134078,
51,2022,YR2022,Cyprus,CYP,1331370.0,1.06174678712373,9250.0,,29883039273.665203,31810.0,46589311005.044464,49590.0,8.7,80.434,1.393,7.041,,,3.5,,84.0,99.3734512329102,104.005722045898,,,1724.9,132.15358333903953,1682.7049254504457,3848.667162396629,31218038929.091934,8.273725972938138,6.620596857441811,1.1860761260119994,10.375046731534967,104.66609337927952,101.08745036624403,20.595057600675233,38.07774690433413,20.925914067946934,1.72118847605333,151.241,17.659598122901116,53.574793849123104,86.0,,,9014.0,979967014.165103,53889706.601881,,33231.04296875,-5481961858.6905,8.395482979933345
52,2022,YR2022,Czechia,CZE,10672118.0,1.5709725672011,78871.47,,290360740994.0309,27210.0,529395772866.44244,49610.0,9.8,78.92926829268293,1.64,6.913,,,2.7,,97.0,103.109962463379,102.935562133789,,,26807.1,152.34428984825598,3895.629289153953,6363.029344315721,301831228325.55554,2.847170658381401,8.671100879670647,2.076349755002644,29.218573046432617,72.40942814280884,71.60206596658776,31.033301030146365,30.221030963399052,9.544718139279691,1.32690210545667,128.105,21.835361895952587,158.59127720333078,95.2,,,329739.0,5689640348.41622,9143600294.91329,,28282.22367158567,-3471076484.18723,15.10016514683715
53,2022,YR2022,Denmark,DNK,5903037.0,0.787502464739957,42920.0,,425248701927.31445,72040.0,471406384736.878,79860.0,9.0,81.3048780487805,1.55,1.196,,,3.5,,95.0,99.8858795166016,130.326995849609,,0.1,6303.2,373.437264824825,2580.5431918078266,5847.159690850659,400114306337.0766,0.4438326149083309,10.398410494046686,1.002285337296636,20.668856729155408,70.7552148776405,61.2406100314303,24.777203290235313,35.951044794782625,,1.36156457421085,126.484,15.988289228272013,65.20711603353719,94.3,,,60219.0,3860479081.36323,27627359889.4076,,67781.0940939514,1404958420.3505201,7.696566998892597
54,2022,YR2022,Djibouti,DJI,1137096.0,1.40352932560807,23200.0,,3758151635.6478243,3310.0,7672294919.306965,6750.0,,65.54,2.653,19.306,,,52.2,,50.0,,,,1.0,59.644,177.1348237718004,,,3562814908.7614856,5.166537028543743,-0.14775859215451703,2.6310179224764427,15.03087278027378,159.2507355288076,143.03467370273754,-10.595741525143348,,,,46.7771,3.024177420850287,272.22856781441925,91.9,3170133063.9,2.1379309131884914,500.0,1980632.56452529,187022847.623807,53.51884100205805,3133.2577977246297,-187022847.62380698,5.17980847967061
55,2022,YR2022,Dominica,DMA,66826.0,-0.561078261856387,750.0,,651112025.2004842,9740.0,1262353411.6619394,18890.0,,71.081,1.482,34.275,,,35.1,,87.0,96.6589889526367,105.387588500977,,0.5,478.7,28.704847981649756,,,623062962.9629629,10.39680766161213,0.26182367844941723,12.943819957557348,12.606775368995466,,,,,,,85.1899,27.594662663954928,46.22325785991548,62.2,599233701.7,6.102157033399403,-202.0,12217742.2222222,16922305.5555555,890.6748987473648,9323.660894905619,-17650167.777777698,2.884902268293532
56,2022,YR2022,Dominican Republic,DOM,11230734.0,0.959629735113671,146839.46300000002,27.7,102735717829.48114,9150.0,266059249207.66107,23690.0,6.6,74.211,2.267,53.582,,,32.2,,85.0,89.488625928161,76.5283197247412,,1.0,21602.8,13.687326723268399,950.4701052920138,1716.8067554622876,113478087134.79988,5.237956529025951,9.551234734664078,4.153719841887107,30.825542745173827,22.026186619824056,32.35201105146031,30.670557073476328,16.36232174927942,,0.679073001629194,90.376,6.018790558768618,39.35825949105497,93.8,48289508484.2,3.3913116255712827,-35153.0,954500000.0,4050000000.0,32.78632617036794,10104.244934908073,-4098800000.0,8.81109209279587
57,2022,YR2022,Ecuador,ECU,17823897.0,0.796723652034201,256370.0,25.2,116761720110.59775,6550.0,266413017678.13187,14950.0,4.7,76.577,1.861,56.981,,,13.2,,74.0,99.4666279134484,94.1335305764161,,0.4,123692.9,10.978374000886088,904.7399236245194,1589.2708536185999,116133121000.0,5.868423548623113,2.348068434399849,7.393039923554625,29.583590541754234,30.92524569282866,30.95554712595729,22.405905202530466,30.962540531903898,,2.2185152997554702,98.1309,6.711579234057294,56.57903570851247,114.4,60682883622.4,4.665695341679242,-23090.0,636527720.95095,882020803.529517,21.183939336229503,6515.585284183364,-882020803.529517,3.466169722130768
58,2022,YR2022,"Egypt, Arab Rep.",EGY,112618250.0,1.48609697540294,1001450.0,,455137361816.3925,4040.0,1908574709620.605,16950.0,,71.01,2.75,41.852,,,18.1,,96.0,,,,0.1,449.8,5.8558336028981275,902.4884299130204,1477.9487338863817,476747720364.74164,6.587845608869671,10.42578924357447,10.945753522473701,32.711431431303794,15.087025820847943,21.896079056423336,19.85591329295505,,8.149584851769207,1.01475596559521,90.6795,3.4020498750804142,30.82343002868983,118.7,163111452414.1,3.8891759119188114,13707.0,395400000.0,11399900000.0,51.669287927633846,4233.307837448563,-11058100000.0,13.89566097751779
59,2022,YR2022,El Salvador,SLV,6280319.0,0.39146192798287,21040.0,26.6,29588979933.493454,4710.0,70027629768.17375,11150.0,5.6,71.969,1.785,54.881,,,10.8,,80.0,79.718625498008,65.2267824913058,,0.4,5748.8,14.112202207024284,768.6834294921467,1109.9754646220997,31870120000.0,2.9546151654988932,6.58456346218459,4.558752838081563,23.731947040048798,32.43348314973398,56.267626227952704,24.471574000976464,28.191923971418998,,1.43329011743175,183.249,7.850018887340596,76.00536176205172,91.6,21188282065.6,11.270755565484803,-23255.0,274944407.759998,26235086.5900005,112.92954729576141,5074.602102218056,-143212254.252316,7.198616156098668
60,2022,YR2022,Equatorial Guinea,GNQ,1803545.0,2.5130374213272,28050.0,50.7,8235168490.483199,4570.0,21344996864.263313,11840.0,6.4,63.355,4.17,152.146,,,73.4,,49.0,,,,,24317.0,503.1929831014983,1283.9351679017047,744.6445749898118,13687643435.6249,3.2235083165859777,22.10040872604546,2.4897830321452545,56.21099906178355,52.967085202511456,28.84593093429844,7.338154704371537,26.449875779906627,,1.3031878031878001,49.538,,61.712595303402985,195.7,,,3997.0,,1388191640.0,6.885356764589295,7589.299649093813,,4.78671704710803
61,2022,YR2022,Eritrea,ERI,3409447.0,1.75351368458045,121765.8,,,,,,,67.789,3.786,65.724,,,36.6,,93.0,61.2794189453125,44.0441284179688,,0.5,10489.4,,289.547794683649,102.3626412142497,,,,,,,,,,,,59.1248,,37.03167701803004,100.5,727107699.5,,-17134.0,,-32045670.0,18.621044675217185,,,
62,2022,YR2022,Estonia,EST,1348840.0,1.33655151148286,45340.0,22.5,37197345918.06058,27580.0,62956030035.17296,46670.0,7.7,77.84390243902439,1.41,5.344,,,2.2,,87.0,98.5223922729492,112.551849365234,,0.8,24384.0,23.52352896235322,3559.0489316047788,6464.072832952759,38226641740.29003,-1.2261696658779613,16.844809078341044,2.446408599978728,23.090768453378615,87.4299380839503,88.25718142128987,27.72790898700741,35.10516411881162,,2.1348521096382402,152.271,18.01864383156159,129.80999046981287,98.5,,,39754.0,332424142.586256,1877817161.42291,,28340.382654940564,-164683262.654944,19.39826340806162
63,2022,YR2022,Eswatini,SWZ,1218917.0,1.01620740015869,17360.0,,4453526872.5176525,3650.0,11934668740.592226,9790.0,,63.028,2.801,69.773,57.7,,46.2,,83.0,105.578895575489,88.2913589477539,,25.2,4999.8,4.217874615266134,958.916943750887,1137.0749608053707,4746660273.5082855,0.3860708355627054,8.86865470026568,7.571169567231569,34.68637830989918,44.49539372138732,48.07619340844603,22.092560453843866,,,1.65499533493805,121.492,0.3159117701799301,86.69253249419044,81.9,1247997284.2,1.9484870675254968,-8549.0,40562436.16923,13350248.3032889,80.09359243184728,3894.162008986901,-35061312.444035,
64,2022,YR2022,Ethiopia,ETH,125384287.0,2.62269500936104,1136239.7,,120562000166.70862,960.0,355094428987.1171,2830.0,,66.897,4.082,71.137,,,48.2,,62.0,60.9011228426355,,,0.8,169225.0,9.642394480697442,377.9217527310922,92.43582491321261,123140304666.0,5.321759884033781,34.66660500044699,37.642226838503476,22.717526959086662,8.243960377989017,18.35153931874226,25.342226825443575,5.055719178936663,,1.50594072756186,56.9643,3.210265749360578,18.37984733056223,100.5,30620768251.9,1.6421628904119503,-11996.0,20498638.923725,3669991332.17485,39.3212827066102,982.1031615069917,-3669991332.17485,33.88987971008983
65,2022,YR2022,Faroe Islands,FRO,53912.0,1.14918061925921,12960.0,,3933511113.1319413,72960.0,4157999407.921654,77130.0,,82.94390243902441,2.0713,4.767,,,,,,,,,,0.8,,,,3615241800.5005755,3.860999816691546,5.8965035432858315,18.735829880384646,17.73121726213744,61.37440387772652,61.488937534203735,32.32350871706669,,,,105.804,,,103.6,,,614.0,,,,67058.20226481257,,
66,2022,YR2022,Fiji,FJI,919422.0,0.295294727557318,18270.0,,4829525699.551073,5250.0,11301178213.254747,12290.0,,67.148,2.305,21.271,,,28.9,,99.0,116.083625348934,95.3068339697491,,0.7,11533.8,57.30432367432985,,,4977861885.603162,17.745126977359433,8.074052680280658,14.192894883330442,17.79381838423843,,,,20.770709790752214,,1.3609076994601499,111.749,2.241245877544534,81.40041031911885,89.7,2988044051.5,4.087647093808144,-3557.0,13569840.5048403,103581591.564163,392.6856141408504,5414.120921190881,-86910439.13607879,4.320118562430558
67,2022,YR2022,Finland,FIN,5556106.0,0.271944526506117,338470.0,12.2,300681438877.6609,54120.0,343885398856.2926,61890.0,9.3,81.1878048780488,1.32,3.221,,,2.3,,94.0,98.3830795288086,144.852462768555,,,224090.0,85.22353424158642,5683.9510215791415,14738.199739169842,280253099309.3396,0.7630419127635264,6.1727807570279225,2.241343678959926,25.180829278373757,46.284780280684615,48.27775377158209,27.285400266781895,37.18150562684352,,1.58854518946055,128.023,9.62392843667484,65.4401326700647,96.5,,,60353.0,1479117309.79437,13079164235.1595,,50440.56022497404,8978038357.68396,7.123507733014024
68,2022,YR2022,France,FRA,68184457.0,0.502320929337976,606410.0,,3136847668204.391,46010.0,3930636934420.0913,57650.0,7.8,82.12926829268294,1.79,3.979,,,4.3,,95.0,,104.316436767578,,0.3,174198.0,108.4924238200877,3100.189781593201,6649.389317568372,2794788137066.937,2.716762641859134,3.0181842077809904,1.7201713701883332,15.769153788104976,36.61604842687852,39.34695937132112,24.023352398412477,44.27899170353307,,1.95772067476703,115.951,22.983183444706302,51.6560443653201,94.8,,,179377.0,18405718078.6418,112295479269.655,,40988.639640657944,-9303583097.82188,5.222367483697351
69,2022,YR2022,French Polynesia,PYF,280378.0,0.209222276724143,3471.0,,6770082339.633209,24150.0,,,,83.859,1.515,24.725,,,,,,,,,,1494.6,,,,5622688338.063168,2.937347071632203,2.489310027803839,,,21.817121738598907,47.709280583545315,22.506743402750022,,,,116.866,9.982096391702767,41.38589692491431,89.3,,,-1348.0,,-9480300.0,,20053.95693693217,,
